step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
3060,3.5474,n/a,34.72,2.00e-02,3.00e-04,50151424,6114.2,2.7090,0
3070,3.2545,n/a,25.91,2.00e-02,3.00e-04,50315264,6131.5,2.7090,0
3080,3.0717,n/a,21.58,2.00e-02,3.00e-04,50479104,6148.8,2.7090,0
3090,3.3895,n/a,29.65,2.00e-02,3.00e-04,50642944,6166.2,2.7090,0
3100,3.5383,2.6806,34.41,2.00e-02,3.00e-04,50806784,6188.5,2.6806,0
3110,4.2389,n/a,69.33,2.00e-02,3.00e-04,50970624,6206.5,2.6806,0
3120,3.7456,n/a,42.34,2.00e-02,3.00e-04,51134464,6223.8,2.6806,0
3130,3.8138,n/a,45.32,2.00e-02,3.00e-04,51298304,6241.2,2.6806,0
3140,3.8977,n/a,49.29,2.00e-02,3.00e-04,51462144,6258.5,2.6806,0
3150,3.7587,n/a,42.89,2.00e-02,3.00e-04,51625984,6275.8,2.6806,0
3160,3.9705,n/a,53.01,2.00e-02,3.00e-04,51789824,6293.2,2.6806,0
3170,2.9184,n/a,18.51,2.00e-02,3.00e-04,51953664,6310.5,2.6806,0
3180,3.2328,n/a,25.35,2.00e-02,3.00e-04,52117504,6327.9,2.6806,0
3190,3.5788,n/a,35.83,2.00e-02,3.00e-04,52281344,6345.3,2.6806,0
3200,3.4022,2.6635,30.03,2.00e-02,3.00e-04,52445184,6367.5,2.6635,0
3210,3.4680,n/a,32.07,2.00e-02,3.00e-04,52609024,6385.4,2.6635,0
3220,3.4353,n/a,31.04,2.00e-02,3.00e-04,52772864,6402.8,2.6635,0
3230,3.4184,n/a,30.52,2.00e-02,3.00e-04,52936704,6420.1,2.6635,0
3240,2.9347,n/a,18.82,2.00e-02,3.00e-04,53100544,6437.4,2.6635,0
3250,3.8896,n/a,48.89,2.00e-02,3.00e-04,53264384,6454.8,2.6635,0
3260,3.5915,n/a,36.29,2.00e-02,3.00e-04,53428224,6472.1,2.6635,0
3270,3.5675,n/a,35.43,2.00e-02,3.00e-04,53592064,6489.5,2.6635,0
3280,3.7767,n/a,43.67,2.00e-02,3.00e-04,53755904,6506.8,2.6635,0
3290,3.7592,n/a,42.91,2.00e-02,3.00e-04,53919744,6524.1,2.6635,0
3300,3.6431,2.6618,38.21,2.00e-02,3.00e-04,54083584,6546.4,2.6618,0
3310,3.2108,n/a,24.80,2.00e-02,3.00e-04,54247424,6564.4,2.6618,0
3320,3.8723,n/a,48.05,2.00e-02,3.00e-04,54411264,6581.7,2.6618,0
3330,3.7336,n/a,41.83,2.00e-02,3.00e-04,54575104,6599.1,2.6618,0
3340,3.5908,n/a,36.26,2.00e-02,3.00e-04,54738944,6616.4,2.6618,0
3350,3.3439,n/a,28.33,2.00e-02,3.00e-04,54902784,6633.7,2.6618,0
3360,3.5098,n/a,33.44,2.00e-02,3.00e-04,55066624,6651.1,2.6618,0
3370,3.5850,n/a,36.05,2.00e-02,3.00e-04,55230464,6668.4,2.6618,0
3380,3.5836,n/a,36.00,2.00e-02,3.00e-04,55394304,6685.7,2.6618,0
3390,3.4789,n/a,32.43,2.00e-02,3.00e-04,55558144,6703.0,2.6618,0
3400,3.8026,2.6344,44.82,2.00e-02,3.00e-04,55721984,6725.3,2.6344,0
3410,3.6293,n/a,37.69,2.00e-02,3.00e-04,55885824,6743.2,2.6344,0
3420,3.4990,n/a,33.08,2.00e-02,3.00e-04,56049664,6760.6,2.6344,0
3430,3.3979,n/a,29.90,2.00e-02,3.00e-04,56213504,6777.9,2.6344,0
3440,3.1375,n/a,23.05,2.00e-02,3.00e-04,56377344,6795.2,2.6344,0
3450,3.4561,n/a,31.69,2.00e-02,3.00e-04,56541184,6812.6,2.6344,0
3460,3.4465,n/a,31.39,2.00e-02,3.00e-04,56705024,6829.9,2.6344,0
3470,2.9545,n/a,19.19,2.00e-02,3.00e-04,56868864,6847.2,2.6344,0
3480,3.3420,n/a,28.28,2.00e-02,3.00e-04,57032704,6864.6,2.6344,0
3490,3.7386,n/a,42.04,2.00e-02,3.00e-04,57196544,6882.0,2.6344,0
3500,3.3538,2.6473,28.61,2.00e-02,3.00e-04,57360384,6904.0,2.6344,1
3510,3.0896,n/a,21.97,2.00e-02,3.00e-04,57524224,6921.9,2.6344,1
3520,3.5975,n/a,36.51,2.00e-02,3.00e-04,57688064,6939.3,2.6344,1
3530,3.0782,n/a,21.72,2.00e-02,3.00e-04,57851904,6956.6,2.6344,1
3540,3.3383,n/a,28.17,2.00e-02,3.00e-04,58015744,6974.0,2.6344,1
3550,3.6631,n/a,38.98,2.00e-02,3.00e-04,58179584,6991.3,2.6344,1
3560,3.0218,n/a,20.53,2.00e-02,3.00e-04,58343424,7008.7,2.6344,1
3570,3.4167,n/a,30.47,2.00e-02,3.00e-04,58507264,7026.0,2.6344,1
3580,3.5209,n/a,33.81,2.00e-02,3.00e-04,58671104,7043.3,2.6344,1
3590,3.4027,n/a,30.05,2.00e-02,3.00e-04,58834944,7060.7,2.6344,1
3600,3.2839,2.5894,26.68,2.00e-02,3.00e-04,58998784,7083.0,2.5894,0
3610,3.4989,n/a,33.08,2.00e-02,3.00e-04,59162624,7101.0,2.5894,0
3620,3.2881,n/a,26.79,2.00e-02,3.00e-04,59326464,7118.3,2.5894,0
3630,3.4676,n/a,32.06,2.00e-02,3.00e-04,59490304,7135.7,2.5894,0
3640,3.5435,n/a,34.59,2.00e-02,3.00e-04,59654144,7153.0,2.5894,0
3650,3.5506,n/a,34.83,2.00e-02,3.00e-04,59817984,7170.3,2.5894,0
3660,3.3815,n/a,29.41,2.00e-02,3.00e-04,59981824,7187.7,2.5894,0
3670,3.5249,n/a,33.95,2.00e-02,3.00e-04,60145664,7205.0,2.5894,0
3680,3.5018,n/a,33.17,2.00e-02,3.00e-04,60309504,7222.3,2.5894,0
3690,3.5666,n/a,35.40,2.00e-02,3.00e-04,60473344,7239.7,2.5894,0
3700,3.2345,2.5884,25.39,2.00e-02,3.00e-04,60637184,7262.0,2.5884,0
3710,3.6203,n/a,37.35,2.00e-02,3.00e-04,60801024,7279.9,2.5884,0
3720,3.4335,n/a,30.99,2.00e-02,3.00e-04,60964864,7297.2,2.5884,0
3730,3.4795,n/a,32.44,2.00e-02,3.00e-04,61128704,7314.6,2.5884,0
3740,3.5902,n/a,36.24,2.00e-02,3.00e-04,61292544,7332.0,2.5884,0
3750,3.6260,n/a,37.56,2.00e-02,3.00e-04,61456384,7349.3,2.5884,0
3760,3.8176,n/a,45.50,2.00e-02,3.00e-04,61620224,7366.6,2.5884,0
3770,3.5786,n/a,35.82,2.00e-02,3.00e-04,61784064,7384.0,2.5884,0
3780,3.6097,n/a,36.96,2.00e-02,3.00e-04,61947904,7401.3,2.5884,0
3790,3.1922,n/a,24.34,2.00e-02,3.00e-04,62111744,7418.7,2.5884,0
3800,3.7351,2.5516,41.89,2.00e-02,3.00e-04,62275584,7440.9,2.5516,0
3810,3.4256,n/a,30.74,2.00e-02,3.00e-04,62439424,7458.9,2.5516,0
3820,3.6175,n/a,37.24,2.00e-02,3.00e-04,62603264,7476.3,2.5516,0
3830,3.2740,n/a,26.42,2.00e-02,3.00e-04,62767104,7493.6,2.5516,0
3840,3.3011,n/a,27.14,2.00e-02,3.00e-04,62930944,7510.9,2.5516,0
3850,3.3987,n/a,29.93,2.00e-02,3.00e-04,63094784,7528.2,2.5516,0
3860,3.4167,n/a,30.47,2.00e-02,3.00e-04,63258624,7545.6,2.5516,0
3870,3.2265,n/a,25.19,2.00e-02,3.00e-04,63422464,7562.9,2.5516,0
3880,3.6575,n/a,38.76,2.00e-02,3.00e-04,63586304,7580.2,2.5516,0
3890,3.6435,n/a,38.23,2.00e-02,3.00e-04,63750144,7597.6,2.5516,0
3900,3.3449,2.5794,28.36,2.00e-02,3.00e-04,63913984,7619.6,2.5516,1
3910,3.6139,n/a,37.11,2.00e-02,3.00e-04,64077824,7637.6,2.5516,1
3920,3.3691,n/a,29.05,2.00e-02,3.00e-04,64241664,7654.9,2.5516,1
3930,3.2440,n/a,25.64,2.00e-02,3.00e-04,64405504,7672.2,2.5516,1
3940,3.3465,n/a,28.40,2.00e-02,3.00e-04,64569344,7689.6,2.5516,1
3950,3.8295,n/a,46.04,2.00e-02,3.00e-04,64733184,7706.9,2.5516,1
3960,3.4613,n/a,31.86,2.00e-02,3.00e-04,64897024,7724.2,2.5516,1
3970,3.1296,n/a,22.87,2.00e-02,3.00e-04,65060864,7741.6,2.5516,1
3980,3.3779,n/a,29.31,2.00e-02,3.00e-04,65224704,7758.9,2.5516,1
3990,3.6417,n/a,38.15,2.00e-02,3.00e-04,65388544,7776.3,2.5516,1
4000,4.3096,2.5371,74.41,2.00e-02,3.00e-04,65552384,7798.6,2.5371,0
4010,3.5549,n/a,34.98,2.00e-02,3.00e-04,65716224,8416.2,2.5371,0
4020,3.2280,n/a,25.23,2.00e-02,3.00e-04,65880064,8433.2,2.5371,0
4030,3.2525,n/a,25.86,2.00e-02,3.00e-04,66043904,8450.2,2.5371,0
4040,3.8371,n/a,46.39,2.00e-02,3.00e-04,66207744,8467.3,2.5371,0
4050,4.0686,n/a,58.47,2.00e-02,3.00e-04,66371584,8484.5,2.5371,0
4060,3.2076,n/a,24.72,2.00e-02,3.00e-04,66535424,8501.6,2.5371,0
4070,3.4082,n/a,30.21,2.00e-02,3.00e-04,66699264,8518.8,2.5371,0
4080,3.4154,n/a,30.43,2.00e-02,3.00e-04,66863104,8536.0,2.5371,0
4090,3.5497,n/a,34.80,2.00e-02,3.00e-04,67026944,8553.2,2.5371,0
4100,3.3654,2.5174,28.95,2.00e-02,3.00e-04,67190784,8575.4,2.5174,0
4110,3.0963,n/a,22.12,2.00e-02,3.00e-04,67354624,8593.3,2.5174,0
4120,3.5143,n/a,33.59,2.00e-02,3.00e-04,67518464,8610.6,2.5174,0
4130,3.2708,n/a,26.33,2.00e-02,3.00e-04,67682304,8627.8,2.5174,0
4140,3.0893,n/a,21.96,2.00e-02,3.00e-04,67846144,8645.1,2.5174,0
4150,3.4411,n/a,31.22,2.00e-02,3.00e-04,68009984,8662.4,2.5174,0
4160,3.6011,n/a,36.64,2.00e-02,3.00e-04,68173824,8679.6,2.5174,0
4170,3.3351,n/a,28.08,2.00e-02,3.00e-04,68337664,8696.9,2.5174,0
4180,3.3225,n/a,27.73,2.00e-02,3.00e-04,68501504,8714.2,2.5174,0
4190,3.8302,n/a,46.07,2.00e-02,3.00e-04,68665344,8731.5,2.5174,0
4200,3.5004,2.4939,33.13,2.00e-02,3.00e-04,68829184,8753.7,2.4939,0
4210,3.1903,n/a,24.30,2.00e-02,3.00e-04,68993024,8771.6,2.4939,0
4220,3.4809,n/a,32.49,2.00e-02,3.00e-04,69156864,8788.9,2.4939,0
4230,3.1291,n/a,22.85,2.00e-02,3.00e-04,69320704,8806.2,2.4939,0
4240,3.0022,n/a,20.13,2.00e-02,3.00e-04,69484544,8823.5,2.4939,0
4250,3.1719,n/a,23.85,2.00e-02,3.00e-04,69648384,8840.8,2.4939,0
4260,3.4523,n/a,31.57,2.00e-02,3.00e-04,69812224,8858.1,2.4939,0
4270,3.3563,n/a,28.68,2.00e-02,3.00e-04,69976064,8875.4,2.4939,0
4280,3.9498,n/a,51.93,2.00e-02,3.00e-04,70139904,8892.7,2.4939,0
4290,3.4319,n/a,30.94,2.00e-02,3.00e-04,70303744,8910.0,2.4939,0
4300,3.6543,2.4745,38.64,2.00e-02,3.00e-04,70467584,8932.3,2.4745,0
4310,3.8923,n/a,49.03,2.00e-02,3.00e-04,70631424,8950.2,2.4745,0
4320,3.4878,n/a,32.71,2.00e-02,3.00e-04,70795264,8967.5,2.4745,0
4330,3.2916,n/a,26.89,2.00e-02,3.00e-04,70959104,8984.7,2.4745,0
4340,3.7056,n/a,40.67,2.00e-02,3.00e-04,71122944,9002.0,2.4745,0
4350,3.3956,n/a,29.83,2.00e-02,3.00e-04,71286784,9019.3,2.4745,0
4360,3.5477,n/a,34.73,2.00e-02,3.00e-04,71450624,9036.7,2.4745,0
4370,3.2724,n/a,26.37,2.00e-02,3.00e-04,71614464,9054.0,2.4745,0
4380,3.1892,n/a,24.27,2.00e-02,3.00e-04,71778304,9071.3,2.4745,0
4390,3.6355,n/a,37.92,2.00e-02,3.00e-04,71942144,9088.5,2.4745,0
4400,3.9290,2.4837,50.86,2.00e-02,3.00e-04,72105984,9110.5,2.4745,1
4410,3.2249,n/a,25.15,2.00e-02,3.00e-04,72269824,9128.4,2.4745,1
4420,3.1988,n/a,24.50,2.00e-02,3.00e-04,72433664,9145.8,2.4745,1
4430,3.4728,n/a,32.23,2.00e-02,3.00e-04,72597504,9163.1,2.4745,1
4440,3.3789,n/a,29.34,2.00e-02,3.00e-04,72761344,9180.4,2.4745,1
4450,3.3794,n/a,29.35,2.00e-02,3.00e-04,72925184,9197.7,2.4745,1
4460,2.9823,n/a,19.73,2.00e-02,3.00e-04,73089024,9215.0,2.4745,1
4470,3.5500,n/a,34.81,2.00e-02,3.00e-04,73252864,9232.3,2.4745,1
4480,3.5783,n/a,35.81,2.00e-02,3.00e-04,73416704,9249.6,2.4745,1
4490,3.0739,n/a,21.63,2.00e-02,3.00e-04,73580544,9266.9,2.4745,1
4500,3.2168,2.4821,24.95,2.00e-02,3.00e-04,73744384,9289.0,2.4745,2
4510,3.2993,n/a,27.09,2.00e-02,3.00e-04,73908224,9306.9,2.4745,2
4520,3.6384,n/a,38.03,2.00e-02,3.00e-04,74072064,9324.2,2.4745,2
4530,3.1734,n/a,23.89,2.00e-02,3.00e-04,74235904,9341.5,2.4745,2
4540,3.2865,n/a,26.75,2.00e-02,3.00e-04,74399744,9358.8,2.4745,2
4550,3.1160,n/a,22.56,2.00e-02,3.00e-04,74563584,9376.1,2.4745,2
4560,3.3659,n/a,28.96,2.00e-02,3.00e-04,74727424,9393.4,2.4745,2
4570,2.9696,n/a,19.48,2.00e-02,3.00e-04,74891264,9410.8,2.4745,2
4580,3.1816,n/a,24.08,2.00e-02,3.00e-04,75055104,9428.1,2.4745,2
4590,3.3494,n/a,28.49,2.00e-02,3.00e-04,75218944,9445.4,2.4745,2
4600,3.2536,2.4904,25.88,2.00e-02,3.00e-04,75382784,9467.3,2.4745,3
4610,3.3114,n/a,27.42,2.00e-02,3.00e-04,75546624,9485.2,2.4745,3
4620,3.5468,n/a,34.70,2.00e-02,3.00e-04,75710464,9502.6,2.4745,3
4630,3.0648,n/a,21.43,2.00e-02,3.00e-04,75874304,9519.9,2.4745,3
4640,3.5008,n/a,33.14,2.00e-02,3.00e-04,76038144,9537.2,2.4745,3
4650,3.5610,n/a,35.20,2.00e-02,3.00e-04,76201984,9554.5,2.4745,3
4660,3.5101,n/a,33.45,2.00e-02,3.00e-04,76365824,9571.8,2.4745,3
4670,3.7497,n/a,42.51,2.00e-02,3.00e-04,76529664,9589.1,2.4745,3
4680,3.1462,n/a,23.25,2.00e-02,3.00e-04,76693504,9606.5,2.4745,3
4690,2.9611,n/a,19.32,2.00e-02,3.00e-04,76857344,9623.8,2.4745,3
4700,3.2630,2.4823,26.13,2.00e-02,3.00e-04,77021184,9645.8,2.4745,4
4710,3.4472,n/a,31.41,2.00e-02,3.00e-04,77185024,9663.7,2.4745,4
4720,3.5287,n/a,34.08,2.00e-02,3.00e-04,77348864,9681.0,2.4745,4
4730,3.4644,n/a,31.96,2.00e-02,3.00e-04,77512704,9698.3,2.4745,4
4740,3.0753,n/a,21.66,2.00e-02,3.00e-04,77676544,9715.6,2.4745,4
4750,3.1316,n/a,22.91,2.00e-02,3.00e-04,77840384,9732.9,2.4745,4
4760,3.4017,n/a,30.02,2.00e-02,3.00e-04,78004224,9750.2,2.4745,4
4770,3.5605,n/a,35.18,2.00e-02,3.00e-04,78168064,9767.5,2.4745,4
4780,3.1488,n/a,23.31,2.00e-02,3.00e-04,78331904,9784.9,2.4745,4
4790,3.3883,n/a,29.61,2.00e-02,3.00e-04,78495744,9802.2,2.4745,4
4800,3.3115,2.4574,27.43,2.00e-02,3.00e-04,78659584,9824.5,2.4574,0
4810,3.1038,n/a,22.28,2.00e-02,3.00e-04,78823424,9842.3,2.4574,0
4820,3.1962,n/a,24.44,2.00e-02,3.00e-04,78987264,9859.7,2.4574,0
4830,3.0991,n/a,22.18,2.00e-02,3.00e-04,79151104,9877.0,2.4574,0
4840,3.0622,n/a,21.38,2.00e-02,3.00e-04,79314944,9894.3,2.4574,0
4850,3.4489,n/a,31.47,2.00e-02,3.00e-04,79478784,9911.6,2.4574,0
4860,3.5099,n/a,33.45,2.00e-02,3.00e-04,79642624,9928.9,2.4574,0
4870,3.4148,n/a,30.41,2.00e-02,3.00e-04,79806464,9946.2,2.4574,0
4880,3.3095,n/a,27.37,2.00e-02,3.00e-04,79970304,9963.6,2.4574,0
4890,3.5340,n/a,34.26,2.00e-02,3.00e-04,80134144,9980.9,2.4574,0
4900,3.5188,2.4477,33.74,2.00e-02,3.00e-04,80297984,10003.1,2.4477,0
4910,3.5256,n/a,33.97,2.00e-02,3.00e-04,80461824,10021.1,2.4477,0
4920,3.2343,n/a,25.39,2.00e-02,3.00e-04,80625664,10038.4,2.4477,0
4930,3.5188,n/a,33.75,2.00e-02,3.00e-04,80789504,10055.7,2.4477,0
4940,3.1418,n/a,23.15,2.00e-02,3.00e-04,80953344,10073.1,2.4477,0
4950,3.4768,n/a,32.36,2.00e-02,3.00e-04,81117184,10090.4,2.4477,0
4960,3.5563,n/a,35.03,2.00e-02,3.00e-04,81281024,10107.7,2.4477,0
4970,3.2166,n/a,24.94,2.00e-02,3.00e-04,81444864,10125.0,2.4477,0
4980,3.1075,n/a,22.36,2.00e-02,3.00e-04,81608704,10142.3,2.4477,0
4990,3.4193,n/a,30.55,2.00e-02,3.00e-04,81772544,10159.6,2.4477,0
5000,3.3612,2.4845,28.83,2.00e-02,3.00e-04,81936384,10181.7,2.4477,1
5010,3.2124,n/a,24.84,2.00e-02,3.00e-04,82100224,10199.6,2.4477,1
5020,3.2045,n/a,24.64,2.00e-02,3.00e-04,82264064,10216.9,2.4477,1
5030,3.7300,n/a,41.68,2.00e-02,3.00e-04,82427904,10234.2,2.4477,1
5040,3.3257,n/a,27.82,2.00e-02,3.00e-04,82591744,10251.5,2.4477,1
5050,3.2734,n/a,26.40,2.00e-02,3.00e-04,82755584,10268.8,2.4477,1
5060,2.8922,n/a,18.03,2.00e-02,3.00e-04,82919424,10286.1,2.4477,1
5070,3.5059,n/a,33.31,2.00e-02,3.00e-04,83083264,10303.4,2.4477,1
5080,3.4996,n/a,33.10,2.00e-02,3.00e-04,83247104,10320.7,2.4477,1
5090,2.9407,n/a,18.93,2.00e-02,3.00e-04,83410944,10338.0,2.4477,1
5100,3.2272,2.4388,25.21,2.00e-02,3.00e-04,83574784,10360.3,2.4388,0
5110,3.1419,n/a,23.15,2.00e-02,3.00e-04,83738624,10378.3,2.4388,0
5120,3.2605,n/a,26.06,2.00e-02,3.00e-04,83902464,10395.6,2.4388,0
5130,3.3382,n/a,28.17,2.00e-02,3.00e-04,84066304,10412.9,2.4388,0
5140,3.0579,n/a,21.28,2.00e-02,3.00e-04,84230144,10430.2,2.4388,0
5150,3.5077,n/a,33.37,2.00e-02,3.00e-04,84393984,10447.5,2.4388,0
5160,3.3089,n/a,27.36,2.00e-02,3.00e-04,84557824,10464.8,2.4388,0
5170,3.1319,n/a,22.92,2.00e-02,3.00e-04,84721664,10482.1,2.4388,0
5180,3.1883,n/a,24.25,2.00e-02,3.00e-04,84885504,10499.4,2.4388,0
5190,3.1413,n/a,23.13,2.00e-02,3.00e-04,85049344,10516.7,2.4388,0
5200,2.9692,2.4219,19.48,2.00e-02,3.00e-04,85213184,10539.0,2.4219,0
5210,3.2749,n/a,26.44,2.00e-02,3.00e-04,85377024,10556.9,2.4219,0
5220,3.6001,n/a,36.60,2.00e-02,3.00e-04,85540864,10574.2,2.4219,0
5230,2.9944,n/a,19.97,2.00e-02,3.00e-04,85704704,10591.5,2.4219,0
5240,3.1931,n/a,24.36,2.00e-02,3.00e-04,85868544,10608.8,2.4219,0
5250,3.4709,n/a,32.16,2.00e-02,3.00e-04,86032384,10626.2,2.4219,0
5260,3.4934,n/a,32.90,2.00e-02,3.00e-04,86196224,10643.5,2.4219,0
5270,3.1082,n/a,22.38,2.00e-02,3.00e-04,86360064,10660.8,2.4219,0
5280,3.1955,n/a,24.42,2.00e-02,3.00e-04,86523904,10678.1,2.4219,0
5290,3.6717,n/a,39.32,2.00e-02,3.00e-04,86687744,10695.4,2.4219,0
5300,3.0056,2.4175,20.20,2.00e-02,3.00e-04,86851584,10717.6,2.4175,0
5310,3.2014,n/a,24.57,2.00e-02,3.00e-04,87015424,10735.5,2.4175,0
5320,3.2607,n/a,26.07,2.00e-02,3.00e-04,87179264,10752.8,2.4175,0
5330,3.2830,n/a,26.66,2.00e-02,3.00e-04,87343104,10770.2,2.4175,0
5340,2.7511,n/a,15.66,2.00e-02,3.00e-04,87506944,10787.5,2.4175,0
5350,3.2419,n/a,25.58,2.00e-02,3.00e-04,87670784,10804.8,2.4175,0
5360,3.4245,n/a,30.71,2.00e-02,3.00e-04,87834624,10822.1,2.4175,0
5370,3.5014,n/a,33.16,2.00e-02,3.00e-04,87998464,10839.4,2.4175,0
5380,3.5506,n/a,34.83,2.00e-02,3.00e-04,88162304,10856.7,2.4175,0
5390,3.3910,n/a,29.69,2.00e-02,3.00e-04,88326144,10874.0,2.4175,0
5400,3.1957,2.4052,24.43,2.00e-02,3.00e-04,88489984,10896.3,2.4052,0
5410,3.5467,n/a,34.70,2.00e-02,3.00e-04,88653824,10914.2,2.4052,0
5420,3.1752,n/a,23.93,2.00e-02,3.00e-04,88817664,10931.6,2.4052,0
5430,3.9308,n/a,50.95,2.00e-02,3.00e-04,88981504,10948.9,2.4052,0
5440,3.4092,n/a,30.24,2.00e-02,3.00e-04,89145344,10966.2,2.4052,0
5450,3.3217,n/a,27.71,2.00e-02,3.00e-04,89309184,10983.4,2.4052,0
5460,3.1622,n/a,23.62,2.00e-02,3.00e-04,89473024,11000.7,2.4052,0
5470,3.5344,n/a,34.28,2.00e-02,3.00e-04,89636864,11018.0,2.4052,0
5480,3.5256,n/a,33.98,2.00e-02,3.00e-04,89800704,11035.3,2.4052,0
5490,3.2682,n/a,26.27,2.00e-02,3.00e-04,89964544,11052.6,2.4052,0
5500,3.5916,2.4096,36.29,2.00e-02,3.00e-04,90128384,11074.6,2.4052,1
5510,3.4457,n/a,31.37,2.00e-02,3.00e-04,90292224,11092.5,2.4052,1
5520,3.5870,n/a,36.12,2.00e-02,3.00e-04,90456064,11109.8,2.4052,1
5530,3.3739,n/a,29.19,2.00e-02,3.00e-04,90619904,11127.1,2.4052,1
5540,3.3939,n/a,29.78,2.00e-02,3.00e-04,90783744,11144.4,2.4052,1
5550,3.1266,n/a,22.80,2.00e-02,3.00e-04,90947584,11161.7,2.4052,1
5560,3.4307,n/a,30.90,2.00e-02,3.00e-04,91111424,11179.0,2.4052,1
5570,3.2214,n/a,25.06,2.00e-02,3.00e-04,91275264,11196.4,2.4052,1
5580,3.4469,n/a,31.40,2.00e-02,3.00e-04,91439104,11213.7,2.4052,1
5590,3.0877,n/a,21.93,2.00e-02,3.00e-04,91602944,11231.0,2.4052,1
5600,3.4359,2.3903,31.06,2.00e-02,3.00e-04,91766784,11253.2,2.3903,0
5610,3.2730,n/a,26.39,2.00e-02,3.00e-04,91930624,11271.1,2.3903,0
5620,3.1361,n/a,23.01,2.00e-02,3.00e-04,92094464,11288.3,2.3903,0
5630,3.4289,n/a,30.84,2.00e-02,3.00e-04,92258304,11305.7,2.3903,0
5640,3.3298,n/a,27.93,2.00e-02,3.00e-04,92422144,11323.0,2.3903,0
5650,3.3856,n/a,29.53,2.00e-02,3.00e-04,92585984,11340.3,2.3903,0
5660,3.2318,n/a,25.33,2.00e-02,3.00e-04,92749824,11357.6,2.3903,0
5670,3.3936,n/a,29.77,2.00e-02,3.00e-04,92913664,11374.8,2.3903,0
5680,3.1233,n/a,22.72,2.00e-02,3.00e-04,93077504,11392.1,2.3903,0
5690,3.4425,n/a,31.26,2.00e-02,3.00e-04,93241344,11409.7,2.3903,0
5700,3.5913,2.3760,36.28,2.00e-02,3.00e-04,93405184,11432.0,2.3760,0
5710,3.0839,n/a,21.84,2.00e-02,3.00e-04,93569024,11450.2,2.3760,0
5720,3.5158,n/a,33.64,2.00e-02,3.00e-04,93732864,11467.6,2.3760,0
5730,3.2140,n/a,24.88,2.00e-02,3.00e-04,93896704,11485.1,2.3760,0
5740,3.2155,n/a,24.92,2.00e-02,3.00e-04,94060544,11502.5,2.3760,0
5750,2.9144,n/a,18.44,2.00e-02,3.00e-04,94224384,11520.0,2.3760,0
5760,3.0292,n/a,20.68,2.00e-02,3.00e-04,94388224,11537.4,2.3760,0
5770,2.9643,n/a,19.38,2.00e-02,3.00e-04,94552064,11554.9,2.3760,0
5780,3.2643,n/a,26.16,2.00e-02,3.00e-04,94715904,11572.4,2.3760,0
5790,3.0839,n/a,21.84,2.00e-02,3.00e-04,94879744,11589.8,2.3760,0
5800,3.1913,2.3665,24.32,2.00e-02,3.00e-04,95043584,11612.2,2.3665,0
5810,3.1975,n/a,24.47,2.00e-02,3.00e-04,95207424,11630.2,2.3665,0
5820,3.3844,n/a,29.50,2.00e-02,3.00e-04,95371264,11647.7,2.3665,0
5830,2.9942,n/a,19.97,2.00e-02,3.00e-04,95535104,11665.2,2.3665,0
5840,3.2272,n/a,25.21,2.00e-02,3.00e-04,95698944,11682.6,2.3665,0
5850,3.6614,n/a,38.92,2.00e-02,3.00e-04,95862784,11700.0,2.3665,0
5860,3.2818,n/a,26.62,2.00e-02,3.00e-04,96026624,11717.5,2.3665,0
5870,3.7935,n/a,44.41,2.00e-02,3.00e-04,96190464,11734.9,2.3665,0
5880,3.1356,n/a,23.00,2.00e-02,3.00e-04,96354304,11752.4,2.3665,0
5890,3.4693,n/a,32.11,2.00e-02,3.00e-04,96518144,11769.8,2.3665,0
5900,3.1345,2.3697,22.98,2.00e-02,3.00e-04,96681984,11792.0,2.3665,1
5910,3.1546,n/a,23.44,2.00e-02,3.00e-04,96845824,11810.1,2.3665,1
5920,3.4921,n/a,32.85,2.00e-02,3.00e-04,97009664,11827.6,2.3665,1
5930,3.3012,n/a,27.14,2.00e-02,3.00e-04,97173504,11845.0,2.3665,1
5940,3.4933,n/a,32.89,2.00e-02,3.00e-04,97337344,11862.5,2.3665,1
5950,3.5173,n/a,33.69,2.00e-02,3.00e-04,97501184,11880.0,2.3665,1
5960,3.5153,n/a,33.63,2.00e-02,3.00e-04,97665024,11897.4,2.3665,1
5970,3.4019,n/a,30.02,2.00e-02,3.00e-04,97828864,11914.9,2.3665,1
5980,2.8980,n/a,18.14,2.00e-02,3.00e-04,97992704,11932.4,2.3665,1
5990,2.2660,n/a,9.64,2.00e-02,3.00e-04,98156544,11949.8,2.3665,1
6000,3.6164,2.3552,37.21,2.00e-02,3.00e-04,98320384,11972.3,2.3552,0
6010,3.3223,n/a,27.72,2.00e-02,3.00e-04,98484224,12589.9,2.3552,0
6020,3.3822,n/a,29.44,2.00e-02,3.00e-04,98648064,12606.8,2.3552,0
6030,3.4087,n/a,30.22,2.00e-02,3.00e-04,98811904,12623.8,2.3552,0
6040,3.2516,n/a,25.83,2.00e-02,3.00e-04,98975744,12640.9,2.3552,0
6050,3.1138,n/a,22.51,2.00e-02,3.00e-04,99139584,12657.9,2.3552,0
6060,3.3174,n/a,27.59,2.00e-02,3.00e-04,99303424,12675.1,2.3552,0
6070,3.3714,n/a,29.12,2.00e-02,3.00e-04,99467264,12692.2,2.3552,0
